transaction_id,customer_id,catagory,quantity,price_per_unit,total_spend,transaction_date,year,month,day
9301691,CUST_12,Furniture,4,38,152.0,2023-04-29,2023,4,29
9302123,CUST_04,Food,3,23,69.0,2022-11-26,2022,11,26
9303719,CUST_02,Butchers,2,22,43.0,2022-10-05,2022,10,5
9305312,CUST_03,Patisserie,4,38,152.0,2023-07-04,2023,7,4
9305851,CUST_09,Computers and electric accessories,2,11,22.0,2022-05-04,2022,5,4
9306598,CUST_24,Computers and electric accessories,10,35,350.0,2022-09-01,2022,9,1
9307798,CUST_05,Patisserie,2,10,19.0,2023-07-05,2023,7,5
9310005,CUST_07,Beverages,8,32,256.0,2023-07-17,2023,7,17
9311214,CUST_02,Electric household essentials,5,22,107.5,2023-06-22,2023,6,22
9312502,CUST_11,Furniture,8,34,268.0,2022-09-28,2022,9,28
9312548,CUST_11,Computers and electric accessories,4,26,104.0,2022-01-28,2022,1,28
9312667,CUST_14,Milk Products,8,25,196.0,2022-01-27,2022,1,27
9313276,CUST_22,Electric household essentials,6,41,246.0,2023-02-02,2023,2,2
9314258,CUST_06,Furniture,2,34,67.0,2022-11-14,2022,11,14
9314890,CUST_03,Beverages,1,34,33.5,2023-02-02,2023,2,2
9315060,CUST_07,Furniture,7,40,276.5,2024-10-14,2024,10,14
9315342,CUST_23,Computers and electric accessories,8,26,208.0,2024-07-18,2024,7,18
9315594,CUST_25,Butchers,2,23,46.0,2024-07-22,2024,7,22
9316296,CUST_13,Patisserie,9,34,301.5,2022-06-18,2022,6,18
9316310,CUST_15,Computers and electric accessories,4,22,86.0,2024-12-10,2024,12,10
9319671,CUST_22,Beverages,4,28,110.0,2022-02-18,2022,2,18
9321451,CUST_10,Furniture,1,5,5.0,2022-11-21,2022,11,21
9321578,CUST_09,Beverages,10,22,215.0,2022-02-18,2022,2,18
9321773,CUST_20,Butchers,8,29,232.0,2023-06-10,2023,6,10
9322958,CUST_17,Milk Products,5,34,167.5,2022-09-29,2022,9,29
9323166,CUST_25,Milk Products,3,14,42.0,2023-05-12,2023,5,12
9323213,CUST_22,Computers and electric accessories,3,7,19.5,2024-12-02,2024,12,2
9324731,CUST_14,Milk Products,1,16,15.5,2022-08-08,2022,8,8
9325414,CUST_07,Milk Products,6,8,48.0,2022-10-14,2022,10,14
9326253,CUST_25,Computers and electric accessories,5,20,100.0,2024-09-29,2024,9,29
9328310,CUST_11,Computers and electric accessories,1,17,17.0,2023-04-30,2023,4,30
9328530,CUST_19,Furniture,10,22,215.0,2023-06-28,2023,6,28
9329582,CUST_11,Furniture,6,7,39.0,2024-06-20,2024,6,20
9331528,CUST_23,Electric household essentials,4,32,128.0,2023-12-22,2023,12,22
9331642,CUST_12,Patisserie,4,20,80.0,2022-07-06,2022,7,6
9331694,CUST_13,Computers and electric accessories,8,7,52.0,2023-12-09,2023,12,9
9333110,CUST_15,Computers and electric accessories,2,11,22.0,2024-07-03,2024,7,3
9333754,CUST_09,Patisserie,6,13,75.0,2022-10-22,2022,10,22
9340241,CUST_21,Patisserie,10,14,140.0,2022-04-11,2022,4,11
9340286,CUST_19,Milk Products,2,13,25.0,2024-08-13,2024,8,13
9340588,CUST_12,Computers and electric accessories,3,28,82.5,2023-10-02,2023,10,2
9341596,CUST_22,Beverages,8,16,124.0,2024-05-28,2024,5,28
9341645,CUST_02,Food,5,23,115.0,2023-05-21,2023,5,21
9341849,CUST_25,Electric household essentials,7,35,245.0,2024-11-16,2024,11,16
9342543,CUST_22,Patisserie,8,40,316.0,2023-03-20,2023,3,20
9344133,CUST_13,Beverages,2,26,52.0,2024-03-27,2024,3,27
9344795,CUST_12,Milk Products,1,14,14.0,2024-10-20,2024,10,20
9344833,CUST_20,Butchers,2,7,13.0,2022-05-28,2022,5,28
9345275,CUST_09,Patisserie,5,38,190.0,2024-10-20,2024,10,20
9347481,CUST_18,Patisserie,4,38,152.0,2023-09-03,2023,9,3
9348084,CUST_04,Electric household essentials,2,11,22.0,2024-04-07,2024,4,7
9349221,CUST_09,Butchers,0,0,0.0,2023-05-02,2023,5,2
9350176,CUST_21,Furniture,3,7,19.5,2023-11-19,2023,11,19
9350355,CUST_04,Electric household essentials,7,41,287.0,2023-10-05,2023,10,5
9350737,CUST_10,Milk Products,2,28,55.0,2023-11-29,2023,11,29
9352178,CUST_24,Patisserie,8,7,52.0,2023-03-24,2023,3,24
9352732,CUST_05,Butchers,4,10,38.0,2022-02-12,2022,2,12
9353467,CUST_13,Furniture,7,22,150.5,2024-10-07,2024,10,7
9355349,CUST_19,Butchers,4,22,86.0,2022-08-03,2022,8,3
9357539,CUST_14,Food,1,34,33.5,2025-01-08,2025,1,8
9358058,CUST_07,Food,7,26,182.0,2022-10-31,2022,10,31
9358684,CUST_17,Beverages,6,20,120.0,2024-04-24,2024,4,24
9359126,CUST_08,Beverages,6,28,165.0,2023-02-25,2023,2,25
9361186,CUST_25,Patisserie,1,25,24.5,2022-04-11,2022,4,11
9361358,CUST_13,Food,5,23,115.0,2023-05-11,2023,5,11
9362268,CUST_20,Computers and electric accessories,1,20,20.0,2022-12-23,2022,12,23
9362305,CUST_07,Food,7,8,56.0,2022-01-30,2022,1,30
9362588,CUST_09,Food,2,37,73.0,2023-03-03,2023,3,3
9364068,CUST_16,Butchers,8,31,244.0,2024-10-08,2024,10,8
9364474,CUST_19,Food,3,37,109.5,2022-01-01,2022,1,1
9364579,CUST_25,Beverages,3,14,42.0,2023-04-26,2023,4,26
9364997,CUST_25,Furniture,2,7,13.0,2022-08-02,2022,8,2
9365217,CUST_23,Butchers,8,34,268.0,2024-05-11,2024,5,11
9365954,CUST_24,Furniture,6,34,201.0,2024-03-29,2024,3,29
9367468,CUST_25,Milk Products,4,29,116.0,2024-07-12,2024,7,12
9368743,CUST_24,Patisserie,6,13,75.0,2025-01-09,2025,1,9
9369104,CUST_24,Furniture,4,14,56.0,2024-03-17,2024,3,17
9369177,CUST_07,Electric household essentials,5,7,32.5,2022-10-05,2022,10,5
9369677,CUST_19,Patisserie,4,32,128.0,2024-03-05,2024,3,5
9370181,CUST_20,Butchers,9,26,234.0,2022-11-30,2022,11,30
9371539,CUST_20,Food,4,29,116.0,2024-12-26,2024,12,26
9371962,CUST_12,Electric household essentials,2,41,82.0,2022-12-30,2022,12,30
9372793,CUST_17,Food,9,16,139.5,2023-11-11,2023,11,11
9373460,CUST_14,Electric household essentials,8,11,88.0,2023-06-11,2023,6,11
9373920,CUST_24,Beverages,5,25,122.5,2022-05-25,2022,5,25
9374739,CUST_05,Computers and electric accessories,0,0,0.0,2022-07-24,2022,7,24
9377177,CUST_18,Electric household essentials,2,40,79.0,2023-11-12,2023,11,12
9377257,CUST_06,Food,6,41,246.0,2024-03-04,2024,3,4
9377315,CUST_06,Furniture,10,40,395.0,2023-03-28,2023,3,28
9379089,CUST_04,Computers and electric accessories,4,35,140.0,2025-01-09,2025,1,9
9379358,CUST_25,Furniture,0,0,0.0,2022-04-07,2022,4,7
9379604,CUST_13,Computers and electric accessories,3,17,51.0,2024-08-15,2024,8,15
9381194,CUST_01,Furniture,6,32,192.0,2023-02-10,2023,2,10
9382641,CUST_06,Milk Products,0,0,0.0,2022-07-05,2022,7,5
9384430,CUST_21,Milk Products,7,38,266.0,2022-04-27,2022,4,27
9384720,CUST_19,Food,6,22,129.0,2024-12-30,2024,12,30
9385378,CUST_05,Food,8,19,148.0,2024-11-08,2024,11,8
9385722,CUST_25,Food,10,25,245.0,2023-01-30,2023,1,30
9386058,CUST_25,Electric household essentials,8,17,136.0,2022-06-18,2022,6,18
9386080,CUST_05,Computers and electric accessories,3,7,19.5,2023-04-27,2023,4,27
9386377,CUST_07,Butchers,9,14,126.0,2024-02-27,2024,2,27
9387439,CUST_03,Patisserie,10,25,245.0,2024-10-27,2024,10,27
9388162,CUST_25,Electric household essentials,5,13,62.5,2023-08-01,2023,8,1
9389278,CUST_09,Computers and electric accessories,10,8,80.0,2023-08-12,2023,8,12
9389617,CUST_21,Butchers,4,14,56.0,2024-12-18,2024,12,18
9391758,CUST_07,Furniture,6,26,156.0,2024-09-23,2024,9,23
9392209,CUST_07,Patisserie,8,28,220.0,2023-02-28,2023,2,28
9393828,CUST_04,Furniture,5,29,145.0,2023-02-12,2023,2,12
9394458,CUST_22,Patisserie,1,40,39.5,2022-08-18,2022,8,18
9395578,CUST_10,Furniture,8,34,268.0,2022-05-24,2022,5,24
9397079,CUST_05,Electric household essentials,7,38,266.0,2022-10-02,2022,10,2
9397196,CUST_14,Furniture,7,26,182.0,2023-03-29,2023,3,29
9397356,CUST_23,Furniture,7,20,140.0,2022-02-09,2022,2,9
9397999,CUST_12,Electric household essentials,8,22,172.0,2023-12-30,2023,12,30
9398224,CUST_18,Electric household essentials,5,16,77.5,2024-02-16,2024,2,16
9398789,CUST_13,Milk Products,9,5,45.0,2022-10-01,2022,10,1
9398801,CUST_13,Beverages,6,31,183.0,2024-02-28,2024,2,28
9401576,CUST_18,Furniture,7,32,224.0,2023-01-01,2023,1,1
9402474,CUST_16,Milk Products,7,37,255.5,2023-09-15,2023,9,15
9403273,CUST_18,Electric household essentials,7,22,150.5,2023-11-01,2023,11,1
9403595,CUST_11,Milk Products,0,0,0.0,2023-12-12,2023,12,12
9403711,CUST_23,Furniture,9,41,369.0,2022-08-21,2022,8,21
9403833,CUST_13,Food,5,38,190.0,2023-11-06,2023,11,6
9404072,CUST_10,Electric household essentials,4,13,50.0,2022-05-05,2022,5,5
9404791,CUST_05,Electric household essentials,9,41,369.0,2023-08-31,2023,8,31
9407903,CUST_06,Computers and electric accessories,2,7,13.0,2023-09-14,2023,9,14
9408214,CUST_15,Milk Products,6,13,75.0,2024-01-10,2024,1,10
9408487,CUST_11,Patisserie,8,14,112.0,2022-02-09,2022,2,9
9408663,CUST_21,Beverages,8,5,40.0,2024-10-12,2024,10,12
9409545,CUST_05,Electric household essentials,7,37,255.5,2022-02-24,2022,2,24
9410325,CUST_25,Electric household essentials,9,26,234.0,2023-09-13,2023,9,13
9410689,CUST_04,Computers and electric accessories,10,16,155.0,2022-07-10,2022,7,10
9410785,CUST_24,Furniture,0,0,0.0,2024-01-14,2024,1,14
9410980,CUST_02,Milk Products,9,13,112.5,2022-06-30,2022,6,30
9412012,CUST_22,Computers and electric accessories,7,22,150.5,2022-01-12,2022,1,12
9413220,CUST_09,Beverages,7,17,119.0,2022-02-16,2022,2,16
9413455,CUST_21,Butchers,9,38,342.0,2023-03-26,2023,3,26
9413476,CUST_25,Electric household essentials,1,17,17.0,2023-08-17,2023,8,17
9414771,CUST_07,Butchers,9,10,85.5,2023-06-16,2023,6,16
9415292,CUST_09,Food,4,23,92.0,2022-09-12,2022,9,12
9416079,CUST_24,Patisserie,4,5,20.0,2022-03-05,2022,3,5
9416158,CUST_24,Butchers,2,13,25.0,2023-01-27,2023,1,27
9417468,CUST_20,Food,2,29,58.0,2023-08-29,2023,8,29
9418439,CUST_23,Food,5,25,122.5,2022-03-06,2022,3,6
9418798,CUST_11,Furniture,1,25,24.5,2022-03-07,2022,3,7
9419671,CUST_07,Butchers,10,34,335.0,2022-01-05,2022,1,5
9420175,CUST_11,Butchers,10,19,185.0,2024-08-14,2024,8,14
9422407,CUST_11,Food,10,23,230.0,2023-01-10,2023,1,10
9422597,CUST_04,Milk Products,9,7,58.5,2024-04-08,2024,4,8
9423173,CUST_08,Food,6,20,120.0,2022-07-12,2022,7,12
9423890,CUST_12,Furniture,9,5,45.0,2022-04-05,2022,4,5
9424217,CUST_17,Furniture,3,13,37.5,2022-12-21,2022,12,21
9424541,CUST_21,Electric household essentials,6,5,30.0,2023-11-28,2023,11,28
9424650,CUST_14,Furniture,4,40,158.0,2024-09-09,2024,9,9
9425562,CUST_21,Food,10,13,125.0,2024-01-02,2024,1,2
9425683,CUST_13,Beverages,10,13,125.0,2022-02-23,2022,2,23
9427980,CUST_12,Beverages,8,16,124.0,2023-06-22,2023,6,22
9429383,CUST_22,Furniture,7,34,234.5,2024-06-30,2024,6,30
9429754,CUST_14,Milk Products,8,17,136.0,2023-08-27,2023,8,27
9430988,CUST_13,Milk Products,0,0,0.0,2024-05-31,2024,5,31
9431847,CUST_09,Food,8,17,136.0,2024-02-25,2024,2,25
9433964,CUST_08,Milk Products,8,37,292.0,2023-11-13,2023,11,13
9433976,CUST_19,Butchers,9,16,139.5,2022-05-01,2022,5,1
9434303,CUST_15,Food,6,10,57.0,2023-09-30,2023,9,30
9434913,CUST_18,Butchers,8,28,220.0,2023-09-14,2023,9,14
9435490,CUST_10,Butchers,10,25,245.0,2022-11-04,2022,11,4
9435614,CUST_11,Patisserie,1,34,33.5,2024-03-03,2024,3,3
9435818,CUST_06,Milk Products,8,23,184.0,2023-03-10,2023,3,10
9436654,CUST_08,Food,10,11,110.0,2024-08-25,2024,8,25
9438432,CUST_04,Electric household essentials,2,17,34.0,2024-06-26,2024,6,26
9439778,CUST_05,Beverages,10,22,215.0,2024-06-09,2024,6,9
9440172,CUST_20,Beverages,9,41,369.0,2023-10-25,2023,10,25
9441394,CUST_21,Beverages,1,14,14.0,2022-02-12,2022,2,12
9441688,CUST_03,Patisserie,10,10,95.0,2022-08-23,2022,8,23
9442074,CUST_06,Butchers,6,14,84.0,2023-10-24,2023,10,24
9442211,CUST_25,Food,7,25,171.5,2022-09-06,2022,9,6
9442698,CUST_15,Furniture,7,7,45.5,2023-10-20,2023,10,20
9442836,CUST_17,Butchers,9,16,139.5,2023-02-21,2023,2,21
9443022,CUST_12,Milk Products,2,26,52.0,2024-03-27,2024,3,27
9444336,CUST_13,Food,10,19,185.0,2024-10-29,2024,10,29
9444660,CUST_13,Electric household essentials,1,35,35.0,2024-05-24,2024,5,24
9445397,CUST_06,Computers and electric accessories,4,11,44.0,2023-01-01,2023,1,1
9445661,CUST_08,Food,7,13,87.5,2022-01-20,2022,1,20
9446585,CUST_25,Milk Products,3,13,37.5,2024-01-06,2024,1,6
9448053,CUST_24,Food,6,34,201.0,2022-09-11,2022,9,11
9448652,CUST_15,Computers and electric accessories,7,29,203.0,2024-02-01,2024,2,1
9449378,CUST_10,Computers and electric accessories,2,20,40.0,2023-10-30,2023,10,30
9450304,CUST_20,Food,2,11,22.0,2023-04-22,2023,4,22
9450631,CUST_25,Patisserie,10,34,335.0,2024-06-09,2024,6,9
9451154,CUST_05,Butchers,8,16,124.0,2023-06-26,2023,6,26
9451256,CUST_04,Patisserie,7,29,203.0,2023-05-28,2023,5,28
9451794,CUST_24,Milk Products,3,32,96.0,2024-01-28,2024,1,28
9452460,CUST_08,Electric household essentials,8,13,100.0,2022-04-18,2022,4,18
9452917,CUST_23,Patisserie,7,22,150.5,2024-08-02,2024,8,2
9454455,CUST_22,Patisserie,5,34,167.5,2022-01-19,2022,1,19
9454592,CUST_07,Milk Products,10,13,125.0,2023-12-13,2023,12,13
9454633,CUST_16,Butchers,5,34,167.5,2024-04-04,2024,4,4
9454768,CUST_20,Electric household essentials,10,26,260.0,2022-12-16,2022,12,16
9455438,CUST_17,Computers and electric accessories,5,32,160.0,2023-07-01,2023,7,1
9457212,CUST_17,Electric household essentials,7,23,161.0,2022-03-13,2022,3,13
9457772,CUST_08,Electric household essentials,8,19,148.0,2023-05-02,2023,5,2
9458126,CUST_06,Beverages,9,28,247.5,2022-05-07,2022,5,7
9458229,CUST_17,Beverages,1,14,14.0,2022-03-04,2022,3,4
9458655,CUST_20,Food,3,17,51.0,2024-06-30,2024,6,30
9459891,CUST_05,Electric household essentials,2,41,82.0,2024-09-06,2024,9,6
9460439,CUST_09,Butchers,5,31,152.5,2022-04-26,2022,4,26
9460532,CUST_12,Computers and electric accessories,7,34,234.5,2022-06-08,2022,6,8
9462569,CUST_24,Food,6,35,210.0,2023-04-18,2023,4,18
9463303,CUST_25,Computers and electric accessories,2,32,64.0,2024-09-09,2024,9,9
9463668,CUST_05,Electric household essentials,2,41,82.0,2022-06-26,2022,6,26
9464343,CUST_09,Milk Products,7,5,35.0,2022-11-11,2022,11,11
9464391,CUST_04,Food,10,31,305.0,2023-11-17,2023,11,17
9464600,CUST_11,Furniture,9,35,315.0,2024-10-04,2024,10,4
9466601,CUST_01,Food,4,34,134.0,2022-02-15,2022,2,15
9466734,CUST_15,Milk Products,8,19,148.0,2023-11-10,2023,11,10
9468678,CUST_10,Electric household essentials,7,7,45.5,2024-06-03,2024,6,3
9468973,CUST_05,Computers and electric accessories,7,7,45.5,2023-03-21,2023,3,21
9469288,CUST_13,Patisserie,8,20,160.0,2024-11-25,2024,11,25
9469341,CUST_14,Milk Products,10,7,65.0,2022-01-07,2022,1,7
9469569,CUST_08,Food,0,0,0.0,2023-10-09,2023,10,9
9469827,CUST_21,Butchers,6,34,201.0,2022-10-29,2022,10,29
9469962,CUST_08,Beverages,6,8,48.0,2024-02-26,2024,2,26
9471173,CUST_05,Furniture,3,41,123.0,2023-02-27,2023,2,27
9471304,CUST_16,Patisserie,8,8,64.0,2022-08-13,2022,8,13
9471719,CUST_15,Furniture,5,32,160.0,2024-11-09,2024,11,9
9472024,CUST_17,Butchers,5,23,115.0,2024-01-18,2024,1,18
9472056,CUST_16,Milk Products,7,16,108.5,2024-06-22,2024,6,22
9472197,CUST_23,Butchers,6,20,120.0,2024-04-09,2024,4,9
9472812,CUST_04,Food,0,0,0.0,2024-08-16,2024,8,16
9473262,CUST_24,Electric household essentials,9,25,220.5,2023-10-19,2023,10,19
9474347,CUST_11,Patisserie,4,7,26.0,2023-03-22,2023,3,22
9474780,CUST_09,Computers and electric accessories,9,37,328.5,2023-11-15,2023,11,15
9475395,CUST_08,Beverages,6,25,147.0,2024-11-30,2024,11,30
9475737,CUST_11,Beverages,8,19,148.0,2023-08-01,2023,8,1
9477548,CUST_10,Milk Products,1,14,14.0,2022-04-14,2022,4,14
9478594,CUST_12,Computers and electric accessories,7,16,108.5,2023-01-12,2023,1,12
9478901,CUST_11,Patisserie,7,22,150.5,2022-09-23,2022,9,23
9478937,CUST_05,Patisserie,0,0,0.0,2022-11-14,2022,11,14
9479028,CUST_23,Patisserie,5,35,175.0,2024-01-20,2024,1,20
9479679,CUST_22,Milk Products,6,37,219.0,2022-12-31,2022,12,31
9479761,CUST_03,Beverages,2,22,43.0,2024-01-29,2024,1,29
9480196,CUST_06,Butchers,9,22,193.5,2022-01-05,2022,1,5
9481338,CUST_19,Furniture,7,34,234.5,2023-01-20,2023,1,20
9483255,CUST_23,Electric household essentials,9,29,261.0,2023-04-20,2023,4,20
9484134,CUST_22,Computers and electric accessories,7,20,140.0,2023-09-25,2023,9,25
9484621,CUST_04,Milk Products,1,38,38.0,2022-06-10,2022,6,10
9487070,CUST_11,Beverages,4,25,98.0,2024-03-26,2024,3,26
9487221,CUST_07,Food,2,13,25.0,2022-04-09,2022,4,9
9487352,CUST_14,Butchers,5,38,190.0,2023-11-13,2023,11,13
9488694,CUST_06,Furniture,4,34,134.0,2023-06-01,2023,6,1
9489720,CUST_23,Milk Products,2,14,28.0,2023-04-01,2023,4,1
9490394,CUST_20,Butchers,3,13,37.5,2022-07-16,2022,7,16
9490479,CUST_07,Butchers,8,28,220.0,2024-06-13,2024,6,13
9491535,CUST_04,Electric household essentials,4,23,92.0,2023-02-17,2023,2,17
9493303,CUST_13,Computers and electric accessories,10,35,350.0,2023-11-04,2023,11,4
9493348,CUST_17,Food,10,5,50.0,2022-06-11,2022,6,11
9493430,CUST_02,Furniture,4,16,62.0,2024-08-06,2024,8,6
9493702,CUST_06,Computers and electric accessories,6,35,210.0,2023-09-14,2023,9,14
9493723,CUST_22,Butchers,4,37,146.0,2022-05-28,2022,5,28
9493727,CUST_07,Milk Products,0,0,0.0,2023-09-20,2023,9,20
9494162,CUST_11,Electric household essentials,10,37,365.0,2022-06-13,2022,6,13
9495051,CUST_10,Electric household essentials,10,35,350.0,2022-03-10,2022,3,10
9495725,CUST_07,Milk Products,1,23,23.0,2023-08-13,2023,8,13
9496190,CUST_18,Computers and electric accessories,3,31,91.5,2024-02-24,2024,2,24
9496210,CUST_07,Computers and electric accessories,8,29,232.0,2024-04-10,2024,4,10
9497226,CUST_16,Furniture,3,35,105.0,2024-04-25,2024,4,25
9499247,CUST_03,Computers and electric accessories,8,34,268.0,2023-01-09,2023,1,9
9501007,CUST_03,Patisserie,6,23,138.0,2022-09-26,2022,9,26
9501320,CUST_24,Beverages,8,20,160.0,2022-07-14,2022,7,14
9501460,CUST_11,Milk Products,5,26,130.0,2023-03-25,2023,3,25
9501990,CUST_04,Milk Products,5,5,25.0,2022-02-18,2022,2,18
9502131,CUST_12,Beverages,3,5,15.0,2023-07-19,2023,7,19
9504371,CUST_22,Butchers,3,5,15.0,2024-06-14,2024,6,14
9506859,CUST_13,Computers and electric accessories,0,0,0.0,2022-10-28,2022,10,28
9508915,CUST_16,Computers and electric accessories,6,34,201.0,2022-06-07,2022,6,7
9509119,CUST_15,Food,1,17,17.0,2023-11-12,2023,11,12
9509161,CUST_19,Computers and electric accessories,9,13,112.5,2023-12-13,2023,12,13
9509705,CUST_20,Computers and electric accessories,10,34,335.0,2024-07-15,2024,7,15
9509818,CUST_13,Furniture,6,25,147.0,2022-01-11,2022,1,11
9509879,CUST_06,Electric household essentials,8,38,304.0,2023-03-07,2023,3,7
9510703,CUST_11,Food,8,14,112.0,2022-05-24,2022,5,24
9514147,CUST_11,Electric household essentials,4,28,110.0,2024-11-23,2024,11,23
9514388,CUST_22,Food,5,37,182.5,2023-01-31,2023,1,31
9515378,CUST_09,Butchers,6,11,66.0,2022-01-23,2022,1,23
9515774,CUST_15,Milk Products,5,8,40.0,2024-09-20,2024,9,20
9516413,CUST_01,Computers and electric accessories,1,34,33.5,2025-01-09,2025,1,9
9517045,CUST_09,Electric household essentials,0,0,0.0,2023-05-20,2023,5,20
9518180,CUST_02,Beverages,7,29,203.0,2023-09-08,2023,9,8
9518220,CUST_05,Beverages,0,0,0.0,2024-02-04,2024,2,4
9518234,CUST_12,Beverages,5,34,167.5,2022-04-30,2022,4,30
9518640,CUST_06,Computers and electric accessories,8,13,100.0,2024-12-24,2024,12,24
9519628,CUST_02,Electric household essentials,3,32,96.0,2023-12-07,2023,12,7
9520489,CUST_18,Beverages,8,22,172.0,2022-06-01,2022,6,1
9520604,CUST_08,Butchers,3,16,46.5,2022-10-22,2022,10,22
9521709,CUST_12,Patisserie,10,25,245.0,2022-07-11,2022,7,11
9522195,CUST_19,Food,3,8,24.0,2023-11-21,2023,11,21
9522873,CUST_25,Computers and electric accessories,9,11,99.0,2022-12-27,2022,12,27
9523274,CUST_12,Electric household essentials,2,14,28.0,2024-02-04,2024,2,4
9525639,CUST_20,Milk Products,3,14,42.0,2023-07-27,2023,7,27
9527872,CUST_03,Electric household essentials,3,35,105.0,2024-07-14,2024,7,14
9531173,CUST_21,Beverages,8,37,292.0,2022-03-27,2022,3,27
9531274,CUST_12,Computers and electric accessories,5,32,160.0,2024-10-21,2024,10,21
9531538,CUST_14,Computers and electric accessories,9,35,315.0,2022-07-17,2022,7,17
9532159,CUST_03,Computers and electric accessories,5,14,70.0,2022-10-21,2022,10,21
9532162,CUST_16,Beverages,1,28,27.5,2023-09-23,2023,9,23
9532815,CUST_17,Milk Products,6,13,75.0,2023-12-25,2023,12,25
9533237,CUST_23,Computers and electric accessories,1,38,38.0,2024-03-18,2024,3,18
9534133,CUST_20,Milk Products,7,34,234.5,2022-04-14,2022,4,14
9534194,CUST_08,Beverages,2,25,49.0,2023-11-30,2023,11,30
9534348,CUST_19,Food,1,19,18.5,2023-09-09,2023,9,9
9534833,CUST_22,Electric household essentials,2,10,19.0,2022-05-14,2022,5,14
9534913,CUST_24,Electric household essentials,9,16,139.5,2022-02-27,2022,2,27
9535314,CUST_18,Milk Products,7,11,77.0,2023-11-20,2023,11,20
9535889,CUST_08,Electric household essentials,1,29,29.0,2024-03-20,2024,3,20
9536103,CUST_23,Furniture,10,7,65.0,2023-01-02,2023,1,2
9536237,CUST_20,Furniture,9,20,180.0,2023-09-12,2023,9,12
9537013,CUST_21,Furniture,10,26,260.0,2024-07-10,2024,7,10
9537792,CUST_15,Milk Products,9,16,139.5,2023-04-25,2023,4,25
9538128,CUST_23,Computers and electric accessories,8,25,196.0,2024-02-22,2024,2,22
9538673,CUST_15,Butchers,6,38,228.0,2022-01-21,2022,1,21
9538956,CUST_10,Computers and electric accessories,5,11,55.0,2022-02-22,2022,2,22
9539536,CUST_10,Beverages,1,37,36.5,2023-04-27,2023,4,27
9540418,CUST_05,Electric household essentials,5,8,40.0,2024-04-13,2024,4,13
9540741,CUST_14,Milk Products,2,14,28.0,2022-03-06,2022,3,6
9542148,CUST_24,Butchers,5,11,55.0,2022-08-03,2022,8,3
9544241,CUST_15,Food,9,14,126.0,2023-07-07,2023,7,7
9544902,CUST_25,Beverages,9,40,355.5,2024-02-01,2024,2,1
9545024,CUST_09,Furniture,4,29,116.0,2024-04-03,2024,4,3
9546049,CUST_21,Butchers,3,11,33.0,2022-03-10,2022,3,10
9547089,CUST_21,Milk Products,4,31,122.0,2023-01-14,2023,1,14
9550434,CUST_08,Furniture,3,26,78.0,2024-10-18,2024,10,18
9550516,CUST_09,Butchers,9,31,274.5,2024-08-06,2024,8,6
9550546,CUST_15,Patisserie,6,37,219.0,2024-10-15,2024,10,15
9550618,CUST_23,Beverages,7,40,276.5,2022-11-07,2022,11,7
9551364,CUST_11,Butchers,0,0,0.0,2022-06-27,2022,6,27
9551621,CUST_16,Electric household essentials,4,37,146.0,2023-03-21,2023,3,21
9553069,CUST_03,Butchers,9,41,369.0,2022-07-24,2022,7,24
9553259,CUST_20,Food,10,41,410.0,2023-05-01,2023,5,1
9554139,CUST_19,Food,9,22,193.5,2022-09-27,2022,9,27
9554512,CUST_01,Butchers,5,28,137.5,2024-11-21,2024,11,21
9554941,CUST_15,Patisserie,6,23,138.0,2024-08-17,2024,8,17
9555119,CUST_15,Food,7,16,108.5,2023-03-29,2023,3,29
9556376,CUST_04,Computers and electric accessories,4,20,80.0,2023-07-11,2023,7,11
9556639,CUST_23,Computers and electric accessories,7,11,77.0,2023-04-29,2023,4,29
9557968,CUST_14,Patisserie,1,22,21.5,2023-10-13,2023,10,13
9558666,CUST_22,Food,4,25,98.0,2024-07-01,2024,7,1
9558785,CUST_05,Furniture,4,22,86.0,2022-01-17,2022,1,17
9559442,CUST_20,Food,8,29,232.0,2022-08-12,2022,8,12
9560060,CUST_04,Food,2,25,49.0,2023-05-20,2023,5,20
9560804,CUST_23,Butchers,4,20,80.0,2024-04-15,2024,4,15
9561541,CUST_06,Furniture,8,41,328.0,2024-04-20,2024,4,20
9564689,CUST_18,Patisserie,4,25,98.0,2022-04-06,2022,4,6
9565718,CUST_22,Computers and electric accessories,4,37,146.0,2022-01-20,2022,1,20
9567750,CUST_19,Electric household essentials,7,34,234.5,2023-06-21,2023,6,21
9568940,CUST_24,Patisserie,5,22,107.5,2025-01-02,2025,1,2
9569469,CUST_08,Beverages,8,41,328.0,2024-02-12,2024,2,12
9570129,CUST_10,Patisserie,7,5,35.0,2024-07-13,2024,7,13
9571758,CUST_01,Furniture,4,8,32.0,2024-01-23,2024,1,23
9571910,CUST_07,Electric household essentials,6,16,93.0,2023-10-24,2023,10,24
9572486,CUST_16,Food,10,23,230.0,2022-07-10,2022,7,10
9573978,CUST_14,Computers and electric accessories,10,29,290.0,2022-03-03,2022,3,3
9574817,CUST_11,Food,9,23,207.0,2022-11-10,2022,11,10
9575417,CUST_04,Furniture,2,22,43.0,2022-05-15,2022,5,15
9575437,CUST_02,Milk Products,10,40,395.0,2023-02-23,2023,2,23
9576418,CUST_15,Beverages,8,20,160.0,2022-07-14,2022,7,14
9576699,CUST_24,Beverages,2,7,13.0,2024-08-21,2024,8,21
