"transaction_id";"customer_id";"catagory";"quantity";"price_per_unit";"total_spend";"transaction_date"
8425168;"CUST_25";"Milk Products";7;28;192.5;"2022-03-12"
8425366;"CUST_18";"Computers and electric accessories";9;17;153.0;"2022-01-08"
8426341;"CUST_05";"Computers and electric accessories";7;11;77.0;"2023-02-08"
8426490;"CUST_07";"Patisserie";7;40;276.5;"2023-04-07"
8427033;"CUST_19";"Food";2;13;25.0;"2024-06-23"
8427493;"CUST_24";"Butchers";5;31;152.5;"2023-10-30"
8429586;"CUST_19";"Milk Products";4;14;56.0;"2023-02-05"
8430322;"CUST_01";"Patisserie";10;7;65.0;"2022-03-06"
8430438;"CUST_18";"Furniture";1;26;26.0;"2025-01-14"
8431366;"CUST_12";"Butchers";9;41;369.0;"2024-01-01"
8431681;"CUST_18";"Patisserie";8;22;172.0;"2022-04-30"
8431895;"CUST_12";"Butchers";1;16;15.5;"2022-07-31"
8431956;"CUST_01";"Beverages";3;8;24.0;"2022-10-26"
8433240;"CUST_01";"Milk Products";0;0;0.0;"2024-03-28"
8433395;"CUST_14";"Patisserie";8;16;124.0;"2023-07-03"
8434417;"CUST_03";"Food";7;34;234.5;"2022-11-20"
8435121;"CUST_25";"Computers and electric accessories";10;31;305.0;"2024-11-20"
8436107;"CUST_21";"Milk Products";3;5;15.0;"2024-04-08"
8437276;"CUST_19";"Patisserie";5;20;100.0;"2024-03-05"
8437474;"CUST_20";"Computers and electric accessories";10;7;65.0;"2022-05-25"
8437627;"CUST_05";"Furniture";10;13;125.0;"2024-07-12"
8438563;"CUST_17";"Food";10;37;365.0;"2023-07-15"
8438783;"CUST_04";"Electric household essentials";7;34;234.5;"2022-02-04"
8439298;"CUST_24";"Food";2;31;61.0;"2024-10-13"
8439414;"CUST_24";"Patisserie";7;16;108.5;"2023-08-09"
8439426;"CUST_19";"Food";9;11;99.0;"2025-01-09"
8441291;"CUST_18";"Food";9;16;139.5;"2024-03-02"
8441709;"CUST_10";"Electric household essentials";8;38;304.0;"2024-05-25"
8444117;"CUST_05";"Milk Products";6;20;120.0;"2023-07-03"
8444157;"CUST_11";"Patisserie";0;0;0.0;"2023-07-17"
8445231;"CUST_03";"Food";7;41;287.0;"2023-11-17"
8445692;"CUST_14";"Patisserie";7;16;108.5;"2024-11-04"
8446206;"CUST_11";"Food";3;13;37.5;"2023-08-09"
8447456;"CUST_16";"Electric household essentials";3;31;91.5;"2024-08-12"
8447557;"CUST_15";"Milk Products";1;5;5.0;"2024-08-16"
8448458;"CUST_10";"Beverages";7;41;287.0;"2022-12-12"
8449935;"CUST_06";"Furniture";7;16;108.5;"2024-12-13"
8449990;"CUST_12";"Butchers";3;34;100.5;"2025-01-02"
8451193;"CUST_19";"Patisserie";3;38;114.0;"2024-02-29"
8451329;"CUST_20";"Furniture";1;25;24.5;"2024-11-02"
8454077;"CUST_11";"Computers and electric accessories";2;8;16.0;"2023-02-15"
8454270;"CUST_01";"Computers and electric accessories";10;11;110.0;"2024-09-13"
8454614;"CUST_21";"Food";5;10;47.5;"2022-10-07"
8454618;"CUST_18";"Patisserie";4;22;86.0;"2024-04-16"
8456166;"CUST_11";"Furniture";1;26;26.0;"2023-08-08"
8460432;"CUST_15";"Furniture";8;11;88.0;"2022-02-05"
8461471;"CUST_13";"Food";3;20;60.0;"2023-10-16"
8461564;"CUST_08";"Electric household essentials";1;19;18.5;"2024-08-18"
8462959;"CUST_19";"Butchers";4;8;32.0;"2023-09-03"
8463034;"CUST_02";"Electric household essentials";9;23;207.0;"2023-09-30"
8463040;"CUST_16";"Milk Products";8;32;256.0;"2022-12-11"
8463949;"CUST_12";"Butchers";5;19;92.5;"2022-04-16"
8464199;"CUST_14";"Butchers";3;23;69.0;"2024-03-31"
8464397;"CUST_09";"Food";0;0;0.0;"2022-05-18"
8465227;"CUST_08";"Food";5;29;145.0;"2022-07-03"
8466158;"CUST_06";"Patisserie";4;38;152.0;"2023-04-08"
8466219;"CUST_25";"Butchers";4;28;110.0;"2022-05-15"
8466225;"CUST_01";"Electric household essentials";10;32;320.0;"2022-06-06"
8467501;"CUST_17";"Beverages";3;7;19.5;"2024-07-14"
8467828;"CUST_13";"Food";3;8;24.0;"2023-11-28"
8469057;"CUST_06";"Food";5;19;92.5;"2024-11-29"
8469419;"CUST_24";"Food";0;0;0.0;"2023-03-25"
8470431;"CUST_15";"Patisserie";9;11;99.0;"2023-08-19"
8470761;"CUST_25";"Furniture";5;13;62.5;"2022-04-22"
8471690;"CUST_11";"Electric household essentials";3;28;82.5;"2022-04-05"
8471781;"CUST_22";"Computers and electric accessories";5;35;175.0;"2024-04-12"
8473780;"CUST_14";"Beverages";8;7;52.0;"2022-06-04"
8473783;"CUST_13";"Food";1;25;24.5;"2024-12-29"
8474989;"CUST_06";"Beverages";3;7;19.5;"2022-06-22"
8475452;"CUST_17";"Electric household essentials";2;31;61.0;"2022-07-04"
8475688;"CUST_05";"Furniture";4;40;158.0;"2023-05-20"
8476669;"CUST_17";"Butchers";5;31;152.5;"2022-06-29"
8477564;"CUST_23";"Electric household essentials";7;29;203.0;"2024-07-18"
8477874;"CUST_11";"Electric household essentials";10;19;185.0;"2022-04-22"
8480994;"CUST_18";"Butchers";7;31;213.5;"2024-02-21"
8481601;"CUST_23";"Furniture";2;7;13.0;"2022-06-29"
8482271;"CUST_23";"Patisserie";0;0;0.0;"2022-01-05"
8483818;"CUST_15";"Furniture";4;41;164.0;"2024-03-03"
8485060;"CUST_01";"Furniture";6;20;120.0;"2024-07-08"
8486925;"CUST_08";"Furniture";2;34;67.0;"2023-08-27"
8486938;"CUST_20";"Computers and electric accessories";7;7;45.5;"2022-07-10"
8487424;"CUST_23";"Milk Products";6;29;174.0;"2023-10-18"
8487509;"CUST_03";"Beverages";5;40;197.5;"2022-05-04"
8487838;"CUST_18";"Computers and electric accessories";4;11;44.0;"2023-02-04"
8489499;"CUST_12";"Butchers";3;38;114.0;"2024-04-28"
8489525;"CUST_12";"Computers and electric accessories";2;32;64.0;"2023-09-20"
8489843;"CUST_06";"Food";7;31;213.5;"2022-03-20"
8490314;"CUST_24";"Electric household essentials";3;26;78.0;"2024-12-28"
8491772;"CUST_07";"Electric household essentials";3;38;114.0;"2022-10-21"
8493109;"CUST_07";"Food";1;34;33.5;"2022-03-21"
8493772;"CUST_18";"Butchers";8;13;100.0;"2023-09-04"
8494360;"CUST_04";"Patisserie";2;26;52.0;"2024-09-27"
8494899;"CUST_12";"Electric household essentials";8;22;172.0;"2024-08-25"
8496149;"CUST_23";"Milk Products";0;0;0.0;"2023-03-17"
8498323;"CUST_18";"Food";10;19;185.0;"2025-01-17"
8500248;"CUST_12";"Beverages";5;29;145.0;"2022-08-10"
8500549;"CUST_17";"Butchers";9;23;207.0;"2023-12-09"
8501609;"CUST_16";"Milk Products";9;37;328.5;"2022-11-29"
8502497;"CUST_18";"Beverages";1;26;26.0;"2022-12-08"
8503614;"CUST_12";"Electric household essentials";3;35;105.0;"2022-12-14"
8504230;"CUST_25";"Milk Products";5;10;47.5;"2024-11-01"
8504691;"CUST_08";"Milk Products";1;5;5.0;"2023-12-21"
8505513;"CUST_18";"Electric household essentials";8;5;40.0;"2023-07-21"
8506371;"CUST_10";"Electric household essentials";4;11;44.0;"2024-05-20"
8506676;"CUST_18";"Food";3;19;55.5;"2024-09-19"
8507665;"CUST_13";"Butchers";8;31;244.0;"2023-04-08"
8508332;"CUST_13";"Milk Products";10;8;80.0;"2022-06-23"
8508384;"CUST_18";"Food";3;10;28.5;"2022-01-29"
8508878;"CUST_03";"Computers and electric accessories";9;7;58.5;"2023-10-05"
8509739;"CUST_10";"Food";2;22;43.0;"2024-06-11"
8509815;"CUST_08";"Electric household essentials";7;16;108.5;"2023-03-09"
8510020;"CUST_16";"Computers and electric accessories";7;22;150.5;"2024-10-24"
8512141;"CUST_07";"Electric household essentials";5;20;100.0;"2023-09-30"
8512354;"CUST_23";"Milk Products";3;37;109.5;"2023-12-04"
8514144;"CUST_06";"Computers and electric accessories";10;34;335.0;"2023-07-04"
8514175;"CUST_10";"Patisserie";1;11;11.0;"2024-12-28"
8514415;"CUST_03";"Furniture";8;16;124.0;"2022-12-21"
8514486;"CUST_06";"Computers and electric accessories";8;14;112.0;"2023-02-23"
8515639;"CUST_01";"Milk Products";5;23;115.0;"2022-03-30"
8516678;"CUST_22";"Beverages";1;38;38.0;"2024-03-30"
8517307;"CUST_17";"Patisserie";7;41;287.0;"2024-10-04"
8517369;"CUST_01";"Computers and electric accessories";10;11;110.0;"2024-07-09"
8519447;"CUST_20";"Electric household essentials";4;26;104.0;"2024-07-31"
8519777;"CUST_16";"Beverages";3;40;118.5;"2022-07-02"
8520280;"CUST_23";"Patisserie";1;38;38.0;"2023-01-25"
8520397;"CUST_12";"Electric household essentials";10;41;410.0;"2024-03-27"
8521009;"CUST_12";"Food";8;5;40.0;"2023-01-02"
8522671;"CUST_03";"Electric household essentials";6;41;246.0;"2022-12-01"
8523870;"CUST_16";"Patisserie";5;29;145.0;"2024-03-15"
8524452;"CUST_15";"Patisserie";2;37;73.0;"2023-07-19"
8524977;"CUST_19";"Computers and electric accessories";8;7;52.0;"2024-06-05"
8527006;"CUST_25";"Food";9;22;193.5;"2024-10-31"
8527621;"CUST_11";"Beverages";1;8;8.0;"2023-04-06"
8528517;"CUST_02";"Food";9;20;180.0;"2022-07-13"
8528791;"CUST_22";"Butchers";7;26;182.0;"2022-10-28"
8529373;"CUST_24";"Butchers";6;40;237.0;"2022-01-01"
8529406;"CUST_15";"Electric household essentials";4;35;140.0;"2023-07-18"
8531399;"CUST_18";"Patisserie";0;0;0.0;"2024-12-05"
8532994;"CUST_17";"Electric household essentials";1;22;21.5;"2022-05-04"
8533361;"CUST_07";"Food";7;23;161.0;"2024-12-14"
8534316;"CUST_13";"Patisserie";10;40;395.0;"2023-03-12"
8534609;"CUST_14";"Food";5;29;145.0;"2023-03-08"
8535067;"CUST_17";"Computers and electric accessories";8;25;196.0;"2022-04-12"
8535621;"CUST_25";"Butchers";9;11;99.0;"2024-07-29"
8535735;"CUST_11";"Patisserie";8;34;268.0;"2022-02-15"
8535791;"CUST_17";"Milk Products";10;23;230.0;"2023-12-06"
8536076;"CUST_07";"Furniture";9;41;369.0;"2022-02-12"
8536324;"CUST_21";"Beverages";5;31;152.5;"2023-11-09"
8536550;"CUST_03";"Beverages";2;25;49.0;"2023-01-11"
8536862;"CUST_11";"Furniture";5;38;190.0;"2024-03-02"
8537042;"CUST_20";"Electric household essentials";4;28;110.0;"2024-06-08"
8537066;"CUST_03";"Milk Products";10;20;200.0;"2024-06-11"
8537294;"CUST_22";"Patisserie";2;29;58.0;"2022-02-13"
8539518;"CUST_24";"Computers and electric accessories";8;23;184.0;"2022-03-31"
8539572;"CUST_01";"Beverages";9;8;72.0;"2025-01-01"
8540228;"CUST_11";"Patisserie";4;23;92.0;"2024-05-12"
8540247;"CUST_21";"Butchers";7;37;255.5;"2023-02-18"
8540496;"CUST_24";"Electric household essentials";5;23;115.0;"2022-05-09"
8540896;"CUST_20";"Patisserie";7;20;140.0;"2024-04-09"
8543296;"CUST_16";"Beverages";8;7;52.0;"2022-01-11"
8543627;"CUST_23";"Electric household essentials";6;22;129.0;"2022-06-24"
8543967;"CUST_06";"Food";7;34;234.5;"2024-05-16"
8545700;"CUST_11";"Patisserie";7;28;192.5;"2022-05-13"
8546325;"CUST_19";"Butchers";7;13;87.5;"2024-06-07"
8547248;"CUST_12";"Beverages";3;22;64.5;"2022-06-29"
8547389;"CUST_11";"Electric household essentials";4;29;116.0;"2022-05-26"
8549366;"CUST_03";"Food";3;25;73.5;"2023-08-03"
8551130;"CUST_19";"Furniture";7;41;287.0;"2022-03-23"
8551782;"CUST_14";"Patisserie";4;38;152.0;"2023-11-06"
8551912;"CUST_12";"Milk Products";6;29;174.0;"2024-11-09"
8552028;"CUST_13";"Patisserie";0;0;0.0;"2022-01-23"
8552732;"CUST_02";"Furniture";8;41;328.0;"2024-03-28"
8552795;"CUST_06";"Beverages";6;41;246.0;"2022-02-21"
8555137;"CUST_21";"Butchers";2;5;10.0;"2023-09-16"
8557209;"CUST_22";"Food";8;17;136.0;"2024-05-30"
8557302;"CUST_02";"Furniture";6;14;84.0;"2024-03-26"
8559920;"CUST_23";"Food";8;23;184.0;"2023-07-26"
8560915;"CUST_05";"Butchers";9;41;369.0;"2024-11-03"
8562646;"CUST_05";"Beverages";7;29;203.0;"2024-09-06"
8562933;"CUST_22";"Beverages";8;25;196.0;"2024-06-23"
8564216;"CUST_24";"Patisserie";3;25;73.5;"2023-06-18"
8566128;"CUST_22";"Patisserie";6;26;156.0;"2024-02-02"
8566964;"CUST_15";"Patisserie";7;16;108.5;"2022-08-30"
8568204;"CUST_23";"Food";10;31;305.0;"2022-12-08"
8568373;"CUST_05";"Furniture";4;28;110.0;"2022-03-23"
8568584;"CUST_14";"Butchers";4;34;134.0;"2024-09-25"
8568991;"CUST_05";"Computers and electric accessories";10;5;50.0;"2024-10-10"
8569061;"CUST_13";"Butchers";3;14;42.0;"2023-02-15"
8570954;"CUST_16";"Electric household essentials";9;32;288.0;"2024-04-23"
8571165;"CUST_04";"Butchers";2;7;13.0;"2023-05-14"
8571416;"CUST_04";"Electric household essentials";4;38;152.0;"2024-08-12"
8572389;"CUST_14";"Patisserie";1;16;15.5;"2022-07-07"
8572474;"CUST_17";"Food";4;29;116.0;"2024-11-19"
8572635;"CUST_24";"Furniture";1;26;26.0;"2024-05-19"
8573044;"CUST_23";"Beverages";8;35;280.0;"2023-02-18"
8573178;"CUST_13";"Computers and electric accessories";9;16;139.5;"2023-11-17"
8574272;"CUST_13";"Electric household essentials";7;26;182.0;"2022-04-14"
8574406;"CUST_16";"Furniture";5;16;77.5;"2024-05-23"
8574556;"CUST_13";"Milk Products";4;32;128.0;"2023-04-17"
8574907;"CUST_14";"Patisserie";9;10;85.5;"2024-06-16"
8575100;"CUST_16";"Furniture";10;7;65.0;"2024-04-21"
8576039;"CUST_20";"Milk Products";2;28;55.0;"2024-08-20"
8576669;"CUST_24";"Butchers";2;34;67.0;"2024-06-27"
8578826;"CUST_24";"Computers and electric accessories";3;17;51.0;"2024-08-15"
8580799;"CUST_05";"Food";5;25;122.5;"2024-10-28"
8581857;"CUST_05";"Patisserie";0;0;0.0;"2024-08-20"
8581920;"CUST_24";"Patisserie";4;28;110.0;"2024-03-14"
8582247;"CUST_17";"Furniture";4;34;134.0;"2024-07-20"
8583404;"CUST_25";"Patisserie";9;20;180.0;"2024-01-27"
8583496;"CUST_18";"Butchers";1;41;41.0;"2023-10-06"
8583611;"CUST_17";"Computers and electric accessories";10;26;260.0;"2024-12-01"
8584185;"CUST_08";"Patisserie";4;41;164.0;"2022-02-11"
8584427;"CUST_08";"Butchers";9;37;328.5;"2023-03-04"
8585525;"CUST_18";"Food";6;10;57.0;"2022-02-01"
8585970;"CUST_06";"Electric household essentials";4;26;104.0;"2023-09-19"
8586265;"CUST_14";"Milk Products";1;14;14.0;"2023-03-03"
8586300;"CUST_11";"Computers and electric accessories";0;0;0.0;"2022-02-08"
8588500;"CUST_17";"Food";1;34;33.5;"2024-09-22"
8588818;"CUST_17";"Electric household essentials";3;29;87.0;"2022-12-18"
8589807;"CUST_21";"Patisserie";0;0;0.0;"2022-09-09"
8591439;"CUST_07";"Beverages";3;8;24.0;"2024-05-16"
8591611;"CUST_21";"Electric household essentials";9;23;207.0;"2024-08-14"
8592371;"CUST_02";"Patisserie";10;7;65.0;"2022-06-14"
8593519;"CUST_23";"Beverages";9;41;369.0;"2024-03-18"
8593945;"CUST_11";"Computers and electric accessories";9;22;193.5;"2024-09-02"
8594564;"CUST_21";"Beverages";6;22;129.0;"2023-10-16"
8595309;"CUST_02";"Patisserie";3;37;109.5;"2022-03-14"
8595871;"CUST_12";"Butchers";0;0;0.0;"2023-06-20"
8596049;"CUST_05";"Butchers";9;34;301.5;"2024-04-18"
8596178;"CUST_04";"Furniture";2;16;31.0;"2022-10-25"
8596731;"CUST_18";"Computers and electric accessories";3;16;46.5;"2023-04-09"
8598964;"CUST_05";"Furniture";5;14;70.0;"2023-04-29"
8600677;"CUST_21";"Computers and electric accessories";1;32;32.0;"2023-08-29"
8602784;"CUST_06";"Electric household essentials";10;22;215.0;"2023-08-20"
8603145;"CUST_15";"Electric household essentials";2;11;22.0;"2024-02-15"
8605252;"CUST_01";"Milk Products";7;38;266.0;"2022-12-05"
8605439;"CUST_06";"Electric household essentials";3;29;87.0;"2025-01-14"
8607752;"CUST_21";"Milk Products";2;14;28.0;"2022-04-18"
8608354;"CUST_08";"Patisserie";1;37;36.5;"2024-04-09"
8609493;"CUST_17";"Food";9;37;328.5;"2024-04-09"
8610139;"CUST_14";"Butchers";6;41;246.0;"2023-11-15"
8611391;"CUST_01";"Beverages";1;34;33.5;"2023-03-24"
8613508;"CUST_08";"Butchers";1;14;14.0;"2024-11-24"
8614470;"CUST_20";"Computers and electric accessories";8;26;208.0;"2024-11-22"
8615053;"CUST_01";"Computers and electric accessories";7;20;140.0;"2024-09-08"
8615080;"CUST_14";"Milk Products";6;29;174.0;"2022-06-14"
8615445;"CUST_01";"Beverages";0;0;0.0;"2022-12-22"
8615825;"CUST_19";"Furniture";1;41;41.0;"2022-03-20"
8616546;"CUST_09";"Beverages";8;35;280.0;"2023-04-01"
8616642;"CUST_20";"Milk Products";4;37;146.0;"2023-11-06"
8617279;"CUST_17";"Food";2;7;13.0;"2022-04-05"
8618296;"CUST_12";"Butchers";8;40;316.0;"2023-08-27"
8619328;"CUST_02";"Electric household essentials";4;10;38.0;"2025-01-11"
8619540;"CUST_11";"Electric household essentials";5;41;205.0;"2022-07-17"
8620480;"CUST_03";"Electric household essentials";2;10;19.0;"2023-09-01"
8620953;"CUST_14";"Furniture";6;29;174.0;"2022-11-10"
8622091;"CUST_14";"Beverages";3;7;19.5;"2023-03-21"
8622375;"CUST_13";"Milk Products";4;10;38.0;"2022-03-17"
8622563;"CUST_18";"Furniture";7;5;35.0;"2024-12-06"
8623799;"CUST_24";"Electric household essentials";1;11;11.0;"2024-04-24"
8624218;"CUST_16";"Beverages";8;20;160.0;"2022-08-03"
8624505;"CUST_19";"Food";9;23;207.0;"2023-09-15"
8625188;"CUST_13";"Furniture";8;7;52.0;"2024-11-13"
8625449;"CUST_06";"Patisserie";2;25;49.0;"2024-03-05"
8625757;"CUST_02";"Beverages";5;7;32.5;"2022-06-29"
8625922;"CUST_08";"Beverages";10;13;125.0;"2023-12-22"
8626137;"CUST_08";"Furniture";9;25;220.5;"2024-07-20"
8627287;"CUST_21";"Milk Products";2;22;43.0;"2024-01-11"
8628417;"CUST_09";"Furniture";5;10;47.5;"2022-10-09"
8628627;"CUST_16";"Electric household essentials";9;32;288.0;"2023-01-18"
8629942;"CUST_20";"Beverages";4;40;158.0;"2024-12-08"
8630147;"CUST_11";"Furniture";10;20;200.0;"2024-02-28"
8630301;"CUST_16";"Milk Products";9;5;45.0;"2024-08-10"
8630960;"CUST_02";"Furniture";2;13;25.0;"2023-05-19"
8631188;"CUST_06";"Beverages";8;22;172.0;"2023-11-17"
8631297;"CUST_23";"Butchers";10;31;305.0;"2022-02-15"
8631389;"CUST_13";"Computers and electric accessories";6;29;174.0;"2024-12-09"
8631857;"CUST_11";"Food";0;0;0.0;"2022-04-13"
8634272;"CUST_03";"Patisserie";7;16;108.5;"2023-01-23"
8635339;"CUST_09";"Milk Products";0;0;0.0;"2024-10-31"
8635580;"CUST_22";"Electric household essentials";6;32;192.0;"2024-02-07"
8635748;"CUST_23";"Milk Products";1;5;5.0;"2023-01-22"
8636007;"CUST_06";"Beverages";10;23;230.0;"2022-09-04"
8636216;"CUST_19";"Butchers";1;29;29.0;"2024-04-14"
8637678;"CUST_16";"Patisserie";2;13;25.0;"2023-12-08"
8637763;"CUST_23";"Beverages";8;8;64.0;"2024-07-03"
8638277;"CUST_16";"Electric household essentials";2;17;34.0;"2024-04-09"
8639124;"CUST_02";"Food";3;31;91.5;"2023-05-27"
8639287;"CUST_03";"Computers and electric accessories";10;20;200.0;"2024-03-13"
8640039;"CUST_12";"Milk Products";5;37;182.5;"2024-10-26"
8640842;"CUST_07";"Furniture";3;20;60.0;"2024-09-22"
8641832;"CUST_03";"Furniture";6;41;246.0;"2024-08-18"
8642140;"CUST_01";"Beverages";1;29;29.0;"2022-07-02"
8642580;"CUST_23";"Butchers";9;38;342.0;"2022-12-13"
8643512;"CUST_09";"Furniture";10;25;245.0;"2022-02-18"
8644182;"CUST_09";"Electric household essentials";1;20;20.0;"2024-08-03"
8645893;"CUST_23";"Beverages";3;25;73.5;"2023-07-06"
8648358;"CUST_16";"Milk Products";8;16;124.0;"2022-01-09"
8648672;"CUST_04";"Electric household essentials";6;7;39.0;"2022-07-01"
8648929;"CUST_01";"Butchers";1;23;23.0;"2022-08-17"
8649002;"CUST_25";"Furniture";5;38;190.0;"2022-03-02"
8650516;"CUST_17";"Furniture";8;41;328.0;"2023-06-22"
8652929;"CUST_19";"Furniture";8;20;160.0;"2023-05-05"
8653248;"CUST_21";"Computers and electric accessories";10;7;65.0;"2022-04-07"
8653580;"CUST_15";"Milk Products";8;14;112.0;"2022-11-25"
8653690;"CUST_18";"Patisserie";4;23;92.0;"2022-06-24"
8653885;"CUST_12";"Food";7;26;182.0;"2022-03-29"
8653997;"CUST_20";"Beverages";8;28;220.0;"2023-01-18"
8654066;"CUST_19";"Computers and electric accessories";7;20;140.0;"2024-01-25"
8655378;"CUST_12";"Milk Products";4;38;152.0;"2023-07-16"
8655450;"CUST_15";"Patisserie";5;20;100.0;"2024-10-10"
8655514;"CUST_04";"Computers and electric accessories";2;11;22.0;"2022-04-16"
8655596;"CUST_15";"Computers and electric accessories";6;23;138.0;"2024-12-29"
8655955;"CUST_09";"Beverages";6;40;237.0;"2023-04-29"
8658665;"CUST_22";"Patisserie";5;10;47.5;"2022-09-09"
8658857;"CUST_07";"Beverages";2;8;16.0;"2024-05-19"
8659226;"CUST_21";"Computers and electric accessories";10;35;350.0;"2024-07-19"
8660082;"CUST_08";"Beverages";1;34;33.5;"2024-05-18"
8660754;"CUST_01";"Computers and electric accessories";2;17;34.0;"2022-03-24"
8661004;"CUST_13";"Beverages";6;7;39.0;"2025-01-08"
8662127;"CUST_11";"Food";4;41;164.0;"2024-03-18"
8662660;"CUST_14";"Furniture";10;7;65.0;"2022-05-29"
8664749;"CUST_24";"Milk Products";7;14;98.0;"2024-08-17"
8666461;"CUST_20";"Food";7;11;77.0;"2024-01-13"
8666651;"CUST_03";"Furniture";8;14;112.0;"2023-08-02"
8666705;"CUST_06";"Food";3;34;100.5;"2023-03-02"
8667891;"CUST_11";"Electric household essentials";5;16;77.5;"2022-03-22"
8669054;"CUST_24";"Milk Products";7;13;87.5;"2022-08-28"
8670643;"CUST_11";"Milk Products";1;37;36.5;"2022-12-18"
8673519;"CUST_09";"Beverages";7;26;182.0;"2023-01-16"
8673963;"CUST_13";"Computers and electric accessories";3;19;55.5;"2023-08-19"
8674282;"CUST_23";"Butchers";8;41;328.0;"2023-05-20"
8674510;"CUST_17";"Milk Products";2;20;40.0;"2023-11-22"
8674521;"CUST_19";"Food";9;13;112.5;"2023-01-22"
8674901;"CUST_17";"Furniture";1;26;26.0;"2022-07-02"
8676808;"CUST_06";"Butchers";8;5;40.0;"2024-02-17"
8677921;"CUST_09";"Computers and electric accessories";3;11;33.0;"2022-05-09"
8678538;"CUST_16";"Food";5;23;115.0;"2023-01-24"
8678715;"CUST_21";"Milk Products";6;31;183.0;"2023-08-21"
8678788;"CUST_24";"Computers and electric accessories";7;32;224.0;"2023-08-25"
8678885;"CUST_21";"Milk Products";6;8;48.0;"2022-06-01"
8680983;"CUST_02";"Food";9;40;355.5;"2022-11-29"
8681656;"CUST_19";"Furniture";8;41;328.0;"2022-05-21"
8682802;"CUST_25";"Patisserie";4;38;152.0;"2022-02-06"
8683777;"CUST_03";"Electric household essentials";2;31;61.0;"2023-07-05"
8684883;"CUST_01";"Computers and electric accessories";6;13;75.0;"2022-11-15"
8685338;"CUST_15";"Milk Products";3;35;105.0;"2023-10-29"
8685497;"CUST_13";"Electric household essentials";8;38;304.0;"2022-08-22"
8685820;"CUST_05";"Beverages";10;5;50.0;"2023-03-23"
8686018;"CUST_07";"Patisserie";8;20;160.0;"2024-07-29"
8686778;"CUST_19";"Butchers";9;5;45.0;"2024-12-17"
8688342;"CUST_12";"Furniture";10;41;410.0;"2024-04-20"
8688377;"CUST_25";"Milk Products";1;22;21.5;"2024-02-10"
8688591;"CUST_18";"Food";9;17;153.0;"2024-12-19"
8689221;"CUST_07";"Electric household essentials";2;41;82.0;"2023-04-22"
8689399;"CUST_22";"Beverages";2;25;49.0;"2022-02-04"
8689868;"CUST_18";"Butchers";1;20;20.0;"2024-01-20"
8690631;"CUST_09";"Food";6;20;120.0;"2024-03-03"
8691499;"CUST_05";"Milk Products";8;29;232.0;"2022-07-19"
8692837;"CUST_10";"Computers and electric accessories";3;34;100.5;"2025-01-02"
8692872;"CUST_03";"Computers and electric accessories";3;20;60.0;"2024-04-29"
8693268;"CUST_19";"Computers and electric accessories";5;40;197.5;"2022-05-31"
8694029;"CUST_07";"Food";9;31;274.5;"2023-03-11"
8694089;"CUST_25";"Computers and electric accessories";1;37;36.5;"2024-07-22"
8694108;"CUST_16";"Electric household essentials";4;37;146.0;"2022-11-20"
8694760;"CUST_15";"Furniture";3;40;118.5;"2024-02-22"
8694833;"CUST_18";"Milk Products";7;23;161.0;"2023-09-30"
8696709;"CUST_12";"Patisserie";7;10;66.5;"2022-09-10"
8697140;"CUST_03";"Beverages";0;0;0.0;"2022-11-08"
8697234;"CUST_05";"Furniture";4;16;62.0;"2023-02-27"
8697688;"CUST_12";"Computers and electric accessories";0;0;0.0;"2022-06-08"
8699307;"CUST_09";"Food";10;25;245.0;"2022-06-11"
8699780;"CUST_10";"Butchers";1;34;33.5;"2023-01-14"
8699943;"CUST_07";"Butchers";6;8;48.0;"2022-04-27"
8700100;"CUST_12";"Patisserie";7;34;234.5;"2024-01-20"
8700769;"CUST_01";"Butchers";10;34;335.0;"2024-05-14"
8701391;"CUST_04";"Electric household essentials";5;19;92.5;"2023-02-24"
8702111;"CUST_02";"Computers and electric accessories";7;23;161.0;"2024-02-03"
8702969;"CUST_25";"Beverages";7;7;45.5;"2023-02-19"
8704721;"CUST_09";"Beverages";10;25;245.0;"2023-02-16"
8705051;"CUST_07";"Butchers";4;23;92.0;"2024-01-20"
8705070;"CUST_03";"Patisserie";7;13;87.5;"2022-02-28"
8705609;"CUST_24";"Electric household essentials";6;37;219.0;"2022-01-08"
8707599;"CUST_07";"Food";10;13;125.0;"2022-01-26"
8711676;"CUST_19";"Furniture";8;25;196.0;"2022-01-09"
8713017;"CUST_02";"Computers and electric accessories";7;23;161.0;"2024-12-02"
8713672;"CUST_04";"Patisserie";5;26;130.0;"2022-09-17"
8713743;"CUST_07";"Milk Products";8;31;244.0;"2024-05-29"
8714034;"CUST_09";"Electric household essentials";4;13;50.0;"2023-01-07"
8714514;"CUST_04";"Patisserie";7;14;98.0;"2022-08-19"
8715323;"CUST_09";"Butchers";2;34;67.0;"2023-03-12"
8715500;"CUST_03";"Computers and electric accessories";10;17;170.0;"2023-02-18"
8716794;"CUST_13";"Food";10;41;410.0;"2024-05-29"
8717697;"CUST_20";"Furniture";6;20;120.0;"2024-05-21"
8718529;"CUST_21";"Electric household essentials";2;34;67.0;"2023-10-05"
8720680;"CUST_14";"Beverages";9;41;369.0;"2024-10-07"
8721418;"CUST_01";"Beverages";9;25;220.5;"2022-02-20"
8722334;"CUST_20";"Patisserie";3;38;114.0;"2024-06-26"
